Collision Date,Collision Time Range,Injury Type,Latitude,Longitude,Modes,Risk
2013-12-30,18:00-20:59,Minor,49.26238115,-123.0775006,Cyl-Unk,
2013-12-28,0:00-2:59,Minor,49.26417188,-123.0697267,Cyl-Unk,
2013-12-20,,Minor,49.22643604,-123.1251566,Cyl-Unk,
2013-12-19,12:00-14:59,Minor,49.26171104,-123.1386286,Single Cyl,
2013-12-18,12:00-14:59,Minor,49.20929612,-123.0780302,Single Cyl,
2013-12-06,6:00-8:59,Minor,49.26226144,-123.0620261,Cyl-Unk,
2013-11-27,,Minor,49.26959959,-123.0696217,Cyl-Cyl,
2013-11-27,9:00-11:59,Minor,49.23539531,-123.1161186,Cyl-Unk,
2013-11-26,6:00-8:59,Minor,49.23452274,-123.1520497,Single Cyl,
2013-11-22,9:00-11:59,Minor,49.28224062,-123.1244039,Cyl-Cyl,
2013-11-17,9:00-11:59,Minor,49.26195192,-123.0442822,Cyl-Unk,
2013-11-13,,Minor,49.24356487,-123.0618096,Cyl-Unk,
2013-11-13,9:00-11:59,Minor,49.24188342,-123.05813,Cyl-Unk,
2013-11-11,15:00-17:59,Minor,49.2633302,-123.1218226,Cyl-Unk,
2013-11-10,9:00-11:59,Minor,49.26518503,-123.0774453,Cyl-Cyl,
2013-11-09,3:00-5:59,Minor,49.25671752,-123.0898541,Cyl-Unk,
2013-11-08,,Minor,49.27755503,-123.0935874,Single Cyl,
2013-11-06,12:00-14:59,Minor,49.23271452,-123.077031,Single Cyl,
2013-11-03,,Minor,49.23296729,-123.0430923,Single Cyl,
2013-11-02,18:00-20:59,Minor,49.24923156,-123.1275464,Cyl-Ped,
2013-11-02,,Minor,49.24068085,-123.0377268,Single Cyl,
2013-11-02,9:00-11:59,Minor,49.26371381,-123.1457578,Single Cyl,
2013-10-30,12:00-14:59,Minor,49.26656795,-123.1094328,Single Cyl,
2013-10-30,12:00-14:59,Minor,49.26656795,-123.1094328,Single Cyl,
2013-10-28,12:00-14:59,Minor,49.27755503,-123.0935874,Single Cyl,
2013-10-28,12:00-14:59,Minor,49.27755503,-123.0935874,Single Cyl,
2013-10-27,,Minor,49.24108389,-123.1184367,Single Cyl,
2013-10-27,,Minor,49.24108389,-123.1184367,Single Cyl,
2013-10-24,,Severe,49.26959959,-123.0696217,Cyl-Cyl,
2013-10-24,,Severe,49.26959959,-123.0696217,Cyl-Cyl,
2013-10-21,12:00-14:59,Minor,49.22696578,-123.1398433,Cyl-Unk,
2013-10-21,12:00-14:59,Minor,49.22696578,-123.1398433,Cyl-Unk,
2013-10-20,,Severe,49.22611395,-123.1164924,Cyl-Unk,
2013-10-20,,Severe,49.22611395,-123.1164924,Cyl-Unk,
2013-10-19,21:00-23:59,Severe,49.24259003,-123.0915558,Cyl-Unk,
2013-10-19,21:00-23:59,Severe,49.24259003,-123.0915558,Cyl-Unk,
2013-10-19,9:00-11:59,Minor,49.26201669,-123.0547034,Cyl-Unk,
2013-10-19,9:00-11:59,Minor,49.26201669,-123.0547034,Cyl-Unk,
2013-10-17,,Minor,49.22547178,-123.0907739,Cyl-Unk,
2013-10-17,,Minor,49.22547178,-123.0907739,Cyl-Unk,
2013-10-16,,Minor,49.26917956,-123.0735007,Cyl-Ped,
2013-10-16,,Minor,49.26917956,-123.0735007,Cyl-Ped,
2013-10-13,,Minor,49.23473669,-123.1673766,Cyl-Unk,
2013-10-13,,Minor,49.23473669,-123.1673766,Cyl-Unk,
2013-10-12,15:00-17:59,Severe,49.23433032,-123.139588,Single Cyl,
2013-10-12,15:00-17:59,Severe,49.23433032,-123.139588,Single Cyl,
2013-10-11,6:00-8:59,Minor,49.23333113,-123.1107373,Single Cyl,
2013-10-11,6:00-8:59,Minor,49.23333113,-123.1107373,Single Cyl,
2013-10-10,12:00-14:59,Minor,49.26226144,-123.0620261,Cyl-Ped,
2013-10-10,12:00-14:59,Minor,49.26226144,-123.0620261,Cyl-Ped,
2013-10-09,15:00-17:59,Minor,49.23164475,-123.1162668,Single Cyl,
2013-10-09,15:00-17:59,Minor,49.23164475,-123.1162668,Single Cyl,
2013-10-08,18:00-20:59,Minor,49.23354342,-123.1161922,Cyl-Unk,
2013-10-08,18:00-20:59,Minor,49.23354342,-123.1161922,Cyl-Unk,
2013-10-07,15:00-17:59,Minor,49.24000921,-123.0540294,Cyl-Ped,
2013-10-07,15:00-17:59,Minor,49.24000921,-123.0540294,Cyl-Ped,
2013-10-06,,Minor,49.21920398,-123.1285906,Cyl-Unk,
2013-10-06,,Minor,49.21920398,-123.1285906,Cyl-Unk,
2013-10-06,12:00-14:59,Minor,49.26155599,-123.0930046,Single Cyl,
2013-10-06,12:00-14:59,Minor,49.26155599,-123.0930046,Single Cyl,
2013-10-05,12:00-14:59,Minor,49.27538076,-123.137183,Cyl-Ped,
2013-10-05,12:00-14:59,Minor,49.27538076,-123.137183,Cyl-Ped,
2013-10-05,15:00-17:59,Severe,49.22547178,-123.0907739,Single Cyl,
2013-10-05,15:00-17:59,Severe,49.22547178,-123.0907739,Single Cyl,
2013-10-04,15:00-17:59,Minor,49.23625616,-123.1395231,Cyl-Ped,
2013-10-04,15:00-17:59,Minor,49.23625616,-123.1395231,Cyl-Ped,
2013-10-04,6:00-8:59,Minor,49.22895974,-123.073006,Single Cyl,
2013-10-04,6:00-8:59,Minor,49.22895974,-123.073006,Single Cyl,
2013-10-04,18:00-20:59,Minor,49.21111246,-123.0809961,Single Cyl,
2013-10-04,18:00-20:59,Minor,49.21111246,-123.0809961,Single Cyl,
2013-10-03,,Minor,49.27675575,-123.0772281,Cyl-Cyl,
2013-10-03,,Minor,49.27675575,-123.0772281,Cyl-Cyl,
2013-10-02,18:00-20:59,Severe,49.20768694,-123.1229682,Cyl-Unk,
2013-10-02,18:00-20:59,Severe,49.20768694,-123.1229682,Cyl-Unk,
2013-09-30,,Severe,49.23278598,-123.0487746,Cyl-Ped,
2013-09-28,,Severe,49.22611395,-123.1164924,Single Cyl,
2013-09-26,,Minor,49.28480332,-123.0587315,Cyl-Unk,
2013-09-24,,Minor,49.23085132,-123.155145,Single Cyl,
2013-09-24,,Minor,49.26340646,-123.1265892,Single Cyl,
2013-09-21,12:00-14:59,Minor,49.225329,-123.080051,Single Cyl,
2013-09-19,,Minor,49.22529435,-123.0772914,Single Cyl,
2013-09-17,18:00-20:59,Minor,49.21484491,-123.0910341,Single Cyl,
2013-09-15,12:00-14:59,Minor,49.25671752,-123.0898541,Cyl-Cyl,
2013-09-12,12:00-14:59,Minor,49.21825543,-123.0909531,Cyl-Unk,
2013-09-11,15:00-17:59,Minor,49.20780394,-123.1405475,Cyl-Ped,
2013-09-09,21:00-23:59,Minor,49.24450721,-123.0237842,Cyl-Cyl,
2013-09-09,12:00-14:59,Minor,49.21302932,-123.132837,Cyl-Cyl,
2013-09-08,6:00-8:59,Minor,49.27269174,-123.1620806,Cyl-Unk,
2013-09-08,3:00-5:59,Minor,49.26882184,-123.1408259,Single Cyl,
2013-09-07,,Severe,49.27538076,-123.137183,Single Cyl,
2013-09-05,,Minor,49.22529435,-123.0772914,Cyl-Cyl,
2013-09-04,15:00-17:59,Minor,49.26321841,-123.1148834,Cyl-Unk,
2013-09-04,15:00-17:59,Minor,49.26949777,-123.046944,Cyl-Unk,
2013-09-04,15:00-17:59,Minor,49.26949777,-123.046944,Cyl-Unk,
2013-09-04,12:00-14:59,Minor,49.27989998,-123.1240047,Single Cyl,
2013-09-02,9:00-11:59,Minor,49.25346799,-123.056624,Cyl-Ped,
2013-08-31,12:00-14:59,Minor,49.27443982,-123.1180272,Cyl-Unk,
2013-08-28,,Minor,49.24447754,-123.1013061,Cyl-Unk,
2013-08-26,12:00-14:59,Minor,49.26189129,-123.0337576,Cyl-Cyl,
2013-08-26,15:00-17:59,Minor,49.26118107,-123.1859569,Cyl-Ped,
2013-08-24,15:00-17:59,Minor,49.22529435,-123.0772914,Cyl-Unk,
2013-08-24,,Minor,49.21111246,-123.0809961,Single Cyl,
2013-08-22,0:00-2:59,Minor,49.26610194,-123.1877186,Cyl-Unk,
2013-08-21,9:00-11:59,Severe,49.27757399,-123.0704721,Cyl-Cyl,
2013-08-21,,Minor,49.2339516,-123.1280743,Single Cyl,
2013-08-20,6:00-8:59,Minor,49.23433032,-123.139588,Cyl-Ped,
2013-08-20,6:00-8:59,Minor,49.26235011,-123.0736309,Cyl-Unk,
2013-08-19,,Minor,49.26384757,-123.1541125,Cyl-Unk,
2013-08-19,18:00-20:59,Minor,49.28127588,-123.0964276,Single Cyl,
2013-08-18,15:00-17:59,Severe,49.26896223,-123.2196288,Cyl-Unk,
2013-08-18,15:00-17:59,Minor,49.21458175,-123.0720455,Single Cyl,
2013-08-16,,Minor,49.26959959,-123.0696217,Single Cyl,
2013-08-16,12:00-14:59,Minor,49.25658427,-123.1012275,Single Cyl,
2013-08-13,15:00-17:59,Minor,49.20698642,-123.1346548,Cyl-Unk,
2013-08-13,18:00-20:59,Minor,49.23760254,-123.0488446,Single Cyl,
2013-08-12,6:00-8:59,Minor,49.22547178,-123.0907739,Cyl-Ped,
2013-08-12,21:00-23:59,Minor,49.21737186,-123.1402175,Single Cyl,
2013-08-11,,Minor,49.26199939,-123.0891269,Cyl-Unk,
2013-08-11,9:00-11:59,Minor,49.24455757,-123.0339806,Single Cyl,
2013-08-10,,Minor,49.27228686,-123.0455353,Cyl-Cyl,
2013-08-10,21:00-23:59,Severe,49.22474187,-123.0410467,Single Cyl,
2013-08-09,,Severe,49.26204552,-123.1030015,Cyl-Unk,
2013-08-09,18:00-20:59,Minor,49.25658427,-123.1012275,Single Cyl,
2013-08-08,6:00-8:59,Minor,49.26916794,-123.1006969,Single Cyl,
2013-08-06,12:00-14:59,Severe,49.25956122,-123.0698156,Single Cyl,
2013-08-05,18:00-20:59,Minor,49.2829825,-123.0555624,Cyl-Unk,
2013-08-04,15:00-17:59,Minor,49.2911622,-123.132799,Cyl-Unk,
2013-08-04,21:00-23:59,Minor,49.27798737,-123.1210501,Single Cyl,
2013-08-03,12:00-14:59,Minor,49.23477145,-123.1967112,Single Cyl,
2013-08-01,12:00-14:59,Severe,49.21679372,-123.1402404,Cyl-Cyl,
2013-08-01,,Minor,49.28335783,-123.0732989,Cyl-Ped,
2013-07-31,18:00-20:59,Severe,49.24041175,-123.0969226,Single Cyl,
2013-07-29,15:00-17:59,Minor,49.26382852,-123.1529276,Cyl-Unk,
2013-07-29,14:00:00,Death,49.2606373,-123.1302775,Single Cyl,
2013-07-27,,Minor,49.28607127,-123.1186119,Cyl-Unk,
2013-07-27,15:00-17:59,Minor,49.25971654,-123.0891632,Cyl-Unk,
2013-07-27,15:00-17:59,Minor,49.24000921,-123.0540294,Single Cyl,
2013-07-26,18:00-20:59,Minor,49.2635595,-123.1360969,Cyl-Unk,
2013-07-24,,Minor,49.20507419,-123.1406438,Cyl-Unk,
2013-07-23,,Minor,49.2865884,-123.1178287,Single Cyl,
2013-07-21,18:00-20:59,Minor,49.28138416,-123.1022551,Single Cyl,
2013-07-20,18:00-20:59,Minor,49.24848074,-123.0761522,Single Cyl,
2013-07-19,,Minor,49.26308231,-123.1081416,Cyl-Unk,
2013-07-17,,Minor,49.26329845,-123.1198719,Single Cyl,
2013-07-15,,Minor,49.26731409,-123.1007751,Cyl-Unk,
2013-07-15,,Minor,49.22818885,-123.173597,Single Cyl,
2013-07-14,15:00-17:59,Minor,49.24068085,-123.0377268,Single Cyl,
2013-07-12,18:00-20:59,Minor,49.25433731,-123.1221278,Cyl-Cyl,
2013-07-11,0:00-2:59,Minor,49.22929438,-123.0431213,Cyl-Unk,
2013-07-11,9:00-11:59,Severe,49.25769141,-123.1200697,Single Cyl,
2013-07-11,,Minor,49.27985054,-123.1105509,Single Cyl,
2013-07-10,21:00-23:59,Minor,49.23354342,-123.1161922,Cyl-Unk,
2013-07-06,15:00-17:59,Severe,49.27067999,-123.1466838,Cyl-Unk,
2013-07-04,18:00-20:59,Minor,49.31555276,-123.138343,Single Cyl,
2013-07-03,12:00-14:59,Minor,49.2916711,-123.1335856,Cyl-Unk,
2013-07-02,18:00-20:59,Minor,49.21299907,-123.0910451,Single Cyl,
2013-06-30,21:00-23:59,Minor,49.20292174,-123.077401,Cyl-Unk,
2013-06-30,,Minor,49.27167734,-123.1538196,Single Cyl,
2013-06-28,15:00-17:59,Minor,49.2107292,-123.1301707,Single Cyl,
2013-06-27,12:00-14:59,Minor,49.27364835,-123.2057037,Cyl-Unk,
2013-06-22,3:00-5:59,Severe,49.26150947,-123.0871915,Cyl-Unk,
2013-06-19,9:00-11:59,Minor,49.20292174,-123.077401,Cyl-Cyl,
2013-06-19,15:00-17:59,Minor,49.27737301,-123.0832802,Single Cyl,
2013-06-16,9:00-11:59,Minor,49.20292174,-123.077401,Cyl-Unk,
2013-06-09,9:00-11:59,Minor,49.26211435,-123.1068683,Single Cyl,
2013-06-07,9:00-11:59,Minor,49.24897211,-123.0733508,Cyl-Unk,
2013-06-06,12:00-14:59,Minor,49.22988474,-123.1557319,Single Cyl,
2013-06-06,,Minor,49.25517821,-123.0865516,Single Cyl,
2013-06-04,,Minor,49.21812717,-123.0770252,Cyl-Cyl,
2013-06-04,15:00-17:59,Minor,49.27161334,-123.109354,Cyl-Ped,
2013-06-04,18:00-20:59,Minor,49.26417129,-123.1739763,Cyl-Unk,
2013-06-04,3:00-5:59,Minor,49.24877824,-123.1010372,Single Cyl,
2013-06-03,15:00-17:59,Minor,49.23354342,-123.1161922,Single Cyl,
2013-06-01,21:00-23:59,Minor,49.23415345,-123.0358766,Cyl-Unk,
2013-06-01,18:00-20:59,Minor,49.24068085,-123.0377268,Single Cyl,
2013-05-24,,Minor,49.23642327,-123.0459181,Cyl-Cyl,
2013-05-24,18:00-20:59,Minor,49.26191275,-123.0415679,Single Cyl,
2013-05-23,21:00-23:59,Minor,49.26238115,-123.0775006,Single Cyl,
2013-05-20,,Severe,49.27538076,-123.137183,Cyl-Unk,
2013-05-20,15:00-17:59,Severe,49.2534897,-123.1530341,Single Cyl,
2013-05-19,18:00-20:59,Minor,49.27210784,-123.0657043,Cyl-Unk,
2013-05-18,18:00-20:59,Minor,49.2694567,-123.0236427,Cyl-Ped,
2013-05-17,,Minor,49.21225441,-123.140398,Cyl-Cyl,
2013-05-17,,Minor,49.24799074,-123.1011052,Cyl-Unk,
2013-05-10,12:00-14:59,Minor,49.21467895,-123.1098855,Cyl-Unk,
2013-05-10,6:00-8:59,Minor,49.26385275,-123.2106195,Single Cyl,
2013-05-08,,Minor,49.25985093,-123.0965585,Single Cyl,
2013-05-07,18:00-20:59,Minor,49.25051181,-123.1725232,Cyl-Unk,
2013-05-07,9:00-11:59,Minor,49.2347488,-123.1757305,Single Cyl,
2013-05-07,21:00-23:59,Minor,49.26359787,-123.1939013,Single Cyl,
2013-05-06,9:00-11:59,Minor,49.27373465,-123.12748,Cyl-Unk,
2013-05-06,15:00-17:59,Minor,49.21416033,-123.0910357,Single Cyl,
2013-05-06,12:00-14:59,Minor,49.24020915,-123.076405,Single Cyl,
2013-05-04,3:00-5:59,Minor,49.22073666,-123.1585583,Cyl-Ped,
2013-05-03,21:00-23:59,Severe,49.27308275,-123.1259028,Single Cyl,
2013-05-02,9:00-11:59,Minor,49.22729424,-123.1661771,Cyl-Unk,
2013-04-30,18:00-20:59,Minor,49.28998362,-123.1268026,Cyl-Cyl,
2013-04-30,,Minor,49.21923837,-123.1313011,Cyl-Unk,
2013-04-29,9:00-11:59,Minor,49.22696578,-123.1398433,Cyl-Unk,
2013-04-28,0:00-2:59,Minor,49.263368,-123.1241905,Single Cyl,
2013-04-27,12:00-14:59,Minor,49.24030608,-123.0903465,Cyl-Unk,
2013-04-24,,Minor,49.21493576,-123.1403056,Cyl-Unk,
2013-04-24,21:00-23:59,Minor,49.27666649,-123.0704865,Single Cyl,
2013-04-23,21:00-23:59,Minor,49.27548223,-123.099907,Single Cyl,
2013-04-22,15:00-17:59,Minor,49.25290897,-123.1485266,Single Cyl,
2013-04-19,,Minor,49.26511725,-123.1241262,Cyl-Unk,
2013-04-17,6:00-8:59,Minor,49.28481882,-123.0616354,Cyl-Unk,
2013-04-13,12:00-14:59,Minor,49.27226817,-123.1855663,Cyl-Cyl,
2013-04-12,15:00-17:59,Minor,49.21953148,-123.1545187,Cyl-Unk,
2013-04-12,,Severe,49.25865517,-123.0698333,Single Cyl,
2013-04-05,15:00-17:59,Minor,49.22696578,-123.1398433,Cyl-Cyl,
2013-04-04,,Minor,49.2288125,-123.1435188,Cyl-Cyl,
2013-04-01,15:00-17:59,Minor,49.25372045,-123.0899652,Single Cyl,
2013-03-31,9:00-11:59,Minor,49.20292174,-123.077401,Cyl-Unk,
2013-03-23,15:00-17:59,Minor,49.26821814,-123.1007371,Single Cyl,
2013-03-16,18:00-20:59,Minor,49.23289146,-123.0905577,Single Cyl,
2013-03-12,,Minor,49.22655262,-123.1283157,Single Cyl,
2013-03-10,9:00-11:59,Minor,49.28869881,-123.0283076,Cyl-Unk,
2013-03-02,,Minor,49.20606355,-123.1234489,Cyl-Ped,
2013-02-28,12:00-14:59,Minor,49.26382852,-123.1529276,Cyl-Unk,
2013-02-09,21:00-23:59,Minor,49.26291341,-123.1009596,Single Cyl,
2013-02-02,,Minor,49.24025336,-123.0828309,Single Cyl,
2013-01-27,18:00-20:59,Minor,49.22566311,-123.101632,Cyl-Ped,
2013-01-27,15:00-17:59,Severe,49.2579421,-123.1011717,Single Cyl,
2013-01-26,0:00-2:59,Severe,49.26392416,-123.2152115,Cyl-Ped,
2013-01-21,6:00-8:59,Minor,49.25151822,-123.0237291,Single Cyl,
2013-01-16,9:00-11:59,Minor,49.2217975,-123.0774229,Cyl-Unk,
2013-01-14,9:00-11:59,Severe,49.21812717,-123.0770252,Single Cyl,
2013-01-11,21:00-23:59,Severe,49.2637899,-123.150529,Single Cyl,
2013-01-08,12:00-14:59,Minor,49.23061387,-123.1397173,Cyl-Cyl,
2013-01-03,,Minor,49.26550616,-123.100851,Cyl-Ped,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,